WKT,nama,deskripsi
"POLYGON ((106.823436 -6.1714958, 106.8232429 -6.1714318, 106.8231356 -6.1715812, 106.8230068 -6.1793464, 106.822921 -6.1796238, 106.8230283 -6.1798584, 106.8233072 -6.1801144, 106.8235218 -6.1802851, 106.8237793 -6.1804557, 106.8308603 -6.1801571, 106.8310749 -6.1800504, 106.8311178 -6.1797518, 106.8309891 -6.1794104, 106.8304097 -6.1787918, 106.8306672 -6.1784078, 106.8299591 -6.1777251, 106.830002 -6.1743758, 106.8299591 -6.1740345, 106.8299162 -6.1737572, 106.8298304 -6.1734372, 106.8297016 -6.1732878, 106.8293368 -6.1731172, 106.8291437 -6.1729252, 106.8291652 -6.1726265, 106.829251 -6.1721572, 106.8292939 -6.1718372, 106.8292081 -6.1716665, 106.8290579 -6.1715598, 106.8288004 -6.1715172, 106.8277704 -6.1714958, 106.8269336 -6.1714532, 106.8263328 -6.1714745, 106.8258392 -6.1714958, 106.8251955 -6.1714958, 106.8244874 -6.1715172, 106.8239939 -6.1715172, 106.823436 -6.1714958))",Taman Monas,
