WKT,nama,deskripsi
"POLYGON ((106.850643 -6.2337653, 106.8508146 -6.2344693, 106.851115 -6.2346826, 106.8516086 -6.2350239, 106.8520592 -6.2352798, 106.852381 -6.2355785, 106.8526171 -6.2359837, 106.8526385 -6.2362184, 106.8525742 -6.236453, 106.8516515 -6.2401005, 106.8519304 -6.2403565, 106.8520592 -6.2406125, 106.8522094 -6.2408684, 106.852424 -6.2412951, 106.8526171 -6.2417003, 106.8527887 -6.2420843, 106.8535183 -6.2421056, 106.8539475 -6.2420843, 106.8537972 -6.2417857, 106.8534754 -6.241423, 106.8533252 -6.2411457, 106.8531106 -6.2408045, 106.8529604 -6.2404205, 106.8529175 -6.2399086, 106.8529175 -6.239418, 106.8530462 -6.239034, 106.853647 -6.2368796, 106.8534968 -6.2356211, 106.8533037 -6.2348959, 106.8532179 -6.2345972, 106.8528317 -6.2347039, 106.8527458 -6.2339147, 106.8525956 -6.2335094, 106.8523381 -6.2334027, 106.851909 -6.2334667, 106.8516086 -6.2334454, 106.8513082 -6.2333387, 106.8513511 -6.2330614, 106.8510078 -6.2328481, 106.8507932 -6.2327628, 106.8507073 -6.2330401, 106.850643 -6.2333601, 106.850643 -6.2337653))",Tebet Eco Park,
