WKT,nama,deskripsi
"POLYGON ((106.8162066 -6.3050476, 106.8159491 -6.3055595, 106.8163353 -6.306242, 106.8168503 -6.3067965, 106.8166787 -6.3075643, 106.8163353 -6.3079055, 106.8159491 -6.3079482, 106.8156487 -6.3089293, 106.8155629 -6.309953, 106.8157774 -6.3106781, 106.817537 -6.3104222, 106.8176228 -6.3143038, 106.8177515 -6.314901, 106.8170649 -6.3149863, 106.8163783 -6.315029, 106.8161637 -6.31601, 106.8171507 -6.3160953, 106.8176228 -6.3160953, 106.818052 -6.3162233, 106.8184382 -6.3163939, 106.8187815 -6.3166498, 106.8191678 -6.3169911, 106.819554 -6.317247, 106.8201977 -6.3174176, 106.8208844 -6.3174603, 106.8218285 -6.3174603, 106.8223006 -6.3172897, 106.8228585 -6.317247, 106.8234593 -6.3174176, 106.823588 -6.3178442, 106.8247467 -6.3179295, 106.8257767 -6.3112753, 106.8265492 -6.3115739, 106.82715 -6.3085454, 106.8259484 -6.3084601, 106.8250901 -6.3084601, 106.8254763 -6.3081188, 106.8254334 -6.3076496, 106.8254334 -6.307223, 106.8253905 -6.3068391, 106.8248755 -6.3067965, 106.8248755 -6.3063273, 106.8244463 -6.3063273, 106.8237597 -6.3063699, 106.8229443 -6.3063699, 106.8225581 -6.3065832, 106.821571 -6.3065406, 106.8207127 -6.3063699, 106.8207127 -6.3060713, 106.8202835 -6.3056874, 106.8193823 -6.3057728, 106.8188244 -6.3057728, 106.8186099 -6.3054315, 106.8177515 -6.3053035, 106.8174082 -6.3054315, 106.8173653 -6.3051329, 106.8162066 -6.3050476))",Ragunan,
