WKT,nama,deskripsi
"POLYGON ((106.7982831 -6.2160722, 106.7983046 -6.2179281, 106.7981759 -6.2205518, 106.8031111 -6.2226636, 106.8047848 -6.2247754, 106.8088832 -6.2219597, 106.8084541 -6.2213197, 106.8085828 -6.2159016, 106.8070808 -6.2158802, 106.8070164 -6.2156243, 106.8062225 -6.2155603, 106.806201 -6.2145363, 106.8063727 -6.214195, 106.8063512 -6.2138111, 106.8063298 -6.2134911, 106.8062869 -6.2133418, 106.8062225 -6.2127018, 106.7983904 -6.214515, 106.7982402 -6.2147497, 106.7982402 -6.2151336, 106.7981759 -6.2152829, 106.7981973 -6.2156669, 106.7982831 -6.2160722))",Gelora Bung Karno,
